 ,Illyrio,Quaro,Blackwood,Hoster,Dany,Tongue,Cassel,Joffrey,Marillion,Jory,Septa,Baelor,Jhiqui,Dancer,Noye,Neck,Edmure,Ghost,Clegane,Tyroshi,Eyrie,Petyr,Aegon,Nothing,Braavos,Mallister,Rast,Hodor,Littlefinger,Stone,Lord,Nymeria,Jhogo,Ilyn,Dorne,Tullys,Waymar,Mirri,Gate,Mordane,Toad,Targaryen,Town,Myr,Mycah,Darry,Old,Tomard,Marsh,Duur,Raymun,Ser,Thank,Hunter,Rickard,Walder,Imp,Vale,Vardis,Rhaego,Hound,Ah,Arya,Cersei,Galbart,Arryns,Throne,Varys,Doreah,Rickon,Myrcella,Selmy,Daenerys,Viserys,Rock,Fat,Slynt,Great,Common,Bowen,Marq,Mother,Rhaegar,Lady,Night,Tywin,Arryn,Iron,Castle,Haggo,Shadow,Frey,Greatjon,Watch,Princess,Meryn,Magister,Fork,Syrio,Benjen,Storm,Greyjoy,Glover,Dothraki,Thorne,Rodrik,Aerys,Maester,Vayon,Alyn,Redwyne,Aemon,Theon,Osha,Jeyne,Jon,Summer,Mountain,Shagga,Harrenhal,Sandor,Mormont,Eddard,Ice,Chiggen,Joff,Halder,Shae,Gregor,Asshai,Conn,Nan,Forel,Lys,Jorah,Balon,Drogo,Ogo,Dragonstone,Chett,Needle,Hall,Maegor,Robb,Realm,Qotho,Tyrell,Brandon,Snow,Hand,Bronn,Protector,Stannis,Samwell,Jyck,Ned,Poole,Nestor,Dothrak,Uncle,Aggo,Irri,Addam,Black,Prince,Bran,Catelyn,Harwin,Commander,Jaremy,Mya,Men,Trident,Lysa,Jaime,Rakharo,Tower,Vaes,Father,Lion,Small,Tyrion,End,Sansa,Stark,Pyp,North,Royce,Cat,Maz,Baratheon,Grace,Mord,Piper,Timett,Lannister
Illyrio,1.0,0.9723445316548169,0.9483096870178547,0.7062436003605086,0.8745868650578743,0.9659195381046355,0.965311134788488,0.8693748759416602,0.9861238997563864,0.9504767289433755,0.91311348818646,0.8380728086309092,0.9861747890781107,0.9444624561195549,0.9652631660376423,0.9388217370688994,0.955176974254929,0.9819563021860046,0.9695486210865161,0.9222527282214497,0.8836088807335325,0.9728870655530146,0.9230228925449295,0.7588662558110757,0.9365672875429998,0.9446018132919047,0.960867010435456,0.9612193033643883,0.9359911164697028,0.9524381462595657,0.4237495724872642,0.980971221770512,0.9717050614138596,0.6819075820388301,0.9050968512872024,0.8965787299353867,0.7217205731540252,0.9472573634350483,0.8787440886875064,0.9253564794153997,0.9625424974978687,0.9717130244379566,0.8264570969031944,0.9114488740922291,0.8403831580140886,0.6793166306434304,0.9451917875067501,0.9531715869926538,0.9448083767449988,0.9769140649240391,0.5241697668313807,0.7248435821901371,0.5718021128777092,0.7926807552944926,0.6873522721604672,0.8220633547556617,0.9285326728352168,0.953024677141826,0.8388813029624834,0.8764619464326151,0.9551753182657925,0.7144973281678313,0.8989037647619661,0.8516725478219338,0.9530323712754432,0.9295351365413633,0.878545133490154,0.7791630401718286,0.9634364366799077,0.9576329674971569,0.9493512168597669,0.8861125894282407,0.9743878078281047,0.956436610409767,0.9346484141610185,0.9772055244988866,0.9263163904331302,0.899254172824177,0.9254163541927338,0.9716365522395511,0.8613053843964378,0.731363533052563,0.8814916029457014,0.8798407576670007,0.43732732380759,0.5501820545681904,0.6978852286182438,0.8983657948321717,0.9021710157332152,0.9613798689345582,0.8860563534322501,0.8447833030730045,0.953864447346696,0.5500667252574032,0.8781523706733094,0.7677155626662348,0.9825096843016738,0.7922076643574599,0.9819173374366725,0.9139057968294999,0.6475535790714536,0.9816477805619064,0.963537671006981,0.958787418544429,0.9562911722710039,0.634883347243455,0.8757711999028877,0.8704930455683124,0.9359120882558216,0.9851702645727833,0.9251861637133558,0.9194859193375833,0.9739533715520137,0.9573349974729877,0.9610092190976292,0.7960659064237398,0.960620905443422,0.8833716144697803,0.9234515729213042,0.9442845593441529,0.9883390715067759,0.8886461529862058,0.5044442817875292,0.966172940124963,0.9178811040466617,0.8423153764626872,0.9833389931594705,0.9214119167040673,0.882940131992386,0.931254462878929,0.9030528091289491,0.9527488251331486,0.9778451166283273,0.8946678007902396,0.6439925722559924,0.9001467906658145,0.9438917389776385,0.8638515753766645,0.9236941537649819,0.9336421451536838,0.8856855470053777,0.8829049624528573,0.743618075801215,0.8374733384224464,0.8483530052463872,0.9776790174318966,0.9687157272970277,0.9045149866259059,0.8202048721678097,0.6032309479484683,0.9698227477237717,0.8265939437057208,0.7834356406962097,0.9597204446976826,0.9373658543813517,0.7721182712885952,0.9511966659599276,0.8689467784563643,0.9293596888098281,0.8726480846894771,0.9026575197346361,0.9864417926512988,0.5526621047167124,0.9318430969242442,0.9213204571113138,0.801447316637746,0.8776880682347085,0.9358744907187426,0.6661300968770372,0.747727530950705,0.9790240650302833,0.8835264346531946,0.9098637755852614,0.8809285153114847,0.7865316700553087,0.9850944857302464,0.8020829578182938,0.9341975677171988,0.7139394678020767,0.9075903622492345,0.9621250657910139,0.8796619373746216,0.5588209189024549,0.8459763199670212,0.570059860914157,0.9466710231864368,0.8911846990311183,0.9333646885163971,0.8280457149048706,0.9532843017309449,0.8512564431482095,0.5669271732776605,0.9735770393031347,0.9331382630379239,0.9222030713215019,0.811857540364858
Quaro,0.9743775039887281,0.9999999999999998,0.971539364614384,0.7018155772423342,0.8253608865243216,0.9616629607195042,0.9776192746736319,0.7960423136841697,0.976773367327449,0.9383763549257944,0.8437843158917182,0.8785053068509837,0.9559238490883049,0.9408762994717721,0.9779684262251662,0.9309815323507162,0.9234959538558072,0.9802989774295691,0.98793916885101,0.9013968261314651,0.9250655935468362,0.9628874203614237,0.9515017825950687,0.6776728522797555,0.9445781475660264,0.9673650802572735,0.9419817402670709,0.9353895824266203,0.9041980464192707,0.9447969446279338,0.4445301213107964,0.9560233707063754,0.9758936983124429,0.6506410253050912,0.9302430539737889,0.929226882358408,0.731418705297242,0.9338266665845683,0.9025788861031487,0.8621611508024123,0.9304862556779461,0.9560921684053734,0.8750469851822289,0.9534635406385064,0.8388944511812473,0.7716400211874364,0.9052960142371791,0.9639717857396224,0.980084416948436,0.9730190736083995,0.6036655158124495,0.7219869590335046,0.4847646231039461,0.8175470907828086,0.7800314271630642,0.8213840119465448,0.9064550256568051,0.96556310275063,0.8429386960635908,0.7976262944153145,0.9351195458755037,0.6459770827039413,0.8341700951745358,0.7822203046840848,0.9540884489054182,0.8831841398375648,0.9407735899254583,0.7328107351127517,0.9697088866504526,0.9062807994197808,0.8939011270526154,0.918303162099706,0.981036995072426,0.915519786298741,0.9542973866440545,0.9738698738175291,0.9467989283074569,0.9428306837669289,0.9390152962501197,0.9764395453271191,0.8502469383648308,0.6563788100838672,0.8762494961489296,0.8340157690825809,0.4786897758720231,0.6054696550374454,0.6836399302299863,0.9581480553852995,0.9300043846599548,0.9681206543141726,0.9227278591474213,0.8604701200327303,0.9694864111114181,0.5773296496339466,0.8310095734703946,0.7935341395313412,0.9764531651761481,0.8547936479631121,0.9514211907062511,0.8790309402291672,0.7260350774104006,0.9841975652534867,0.959250619250456,0.9436058793461304,0.9582586635776975,0.6327114161876843,0.8517871282728937,0.8276616767667364,0.9001480929857479,0.9780360184995107,0.9350640337963938,0.8855496204257243,0.9708101880903948,0.9487908301036052,0.9156719321074291,0.7245568467922484,0.9780531407917783,0.9187166586694708,0.9437204935969001,0.9585039285968739,0.9818423348898593,0.8876144534223604,0.5111223285934079,0.9694893899329735,0.959904467803468,0.7802078171725173,0.9723481091491646,0.9270422916879264,0.9025950154658746,0.9004726923181199,0.9385571077116788,0.9168912954299557,0.9426257621425456,0.9052126691241584,0.623670983600642,0.9415663384334829,0.9186995474553448,0.9191577187418156,0.9278893719424772,0.8780137344806047,0.9210766718075694,0.9356915374557011,0.8230485551441746,0.7766885623664179,0.9061768647019779,0.9857797483705597,0.9754606565762904,0.8654934276177857,0.7936211824381278,0.6024566722863649,0.9659823515061914,0.8810146445235303,0.7619082463096807,0.9580621933301745,0.9610034637752802,0.7043257321530614,0.9034290627132426,0.9201796524043642,0.9273852469729,0.7996260757088862,0.9452533700749591,0.9723610082126252,0.5706331788675485,0.9461866013513205,0.8912701096609834,0.7194101481446362,0.8143672977492152,0.9345059046691371,0.7321098767507535,0.7368166439726405,0.9855884268811472,0.935417683883558,0.9497805600897409,0.8249817290864241,0.7801906287087932,0.97198245732327,0.8717488713339205,0.930606907190838,0.6256512473328291,0.9345081750398618,0.9315745581826813,0.8351075876178736,0.6113415384686898,0.7687176232475272,0.5319223138139475,0.954241585116937,0.9135822320730269,0.9672002846944612,0.7327370529893094,0.9352511854482348,0.8774377292408064,0.4783943484328691,0.9385368104735541,0.9550011729621399,0.9475327604881498,0.8438361377921875
Blackwood,0.9507497549244408,0.9707313016257186,1.0,0.6018648286216992,0.7738159372642743,0.9522742089801719,0.9684946693400496,0.6993314537841875,0.9514847785955753,0.8732332469730606,0.7892213797458048,0.9339006458798514,0.9404347298092477,0.9629548715148808,0.9716916876454971,0.9372255145856083,0.871825631253333,0.9587092404002787,0.9801938317795531,0.911721590695902,0.9594109314385624,0.9293574419082558,0.9621738593613021,0.5902262827004825,0.9446820701861709,0.9791945365619938,0.9108932834930634,0.8775402316889307,0.8267957859373074,0.958019969896549,0.34038559512693767,0.9515444018252781,0.9474727095626438,0.580598716998155,0.9618646723460342,0.9658915517400726,0.7024987818905469,0.8884031423264944,0.9504932715502354,0.8099939297144858,0.913419293598047,0.9496982816388984,0.8835315300719244,0.9730941172122447,0.7788128281199969,0.7417352225959708,0.8605676098825967,0.9661419555142925,0.9584452692797356,0.9449278904995266,0.5382329986202601,0.6385374614437189,0.41947935842383044,0.7203273916699535,0.7478694914620752,0.7621383090647611,0.8656498390007716,0.9581606938321505,0.8146527441853068,0.7396546506355819,0.899290060799248,0.5234712278528937,0.7592738634116406,0.6834655015546987,0.9534674248225072,0.8716198899052621,0.9407022085113761,0.621954300117727,0.9710011355968191,0.8592723291468478,0.8576830985454535,0.8822162002654492,0.9536845109711753,0.8638985983832594,0.9550562190181373,0.9340252318569635,0.9466868394046073,0.958983402545192,0.9547299599089301,0.9763825951043854,0.8000317774495815,0.5340660820057268,0.8236219487219372,0.7473854765324119,0.4638885779358888,0.5274193215627716,0.6097665344176617,0.9715929340008413,0.9513858952793348,0.9685829145621297,0.9610443373554904,0.8151312520497513,0.9654373759084742,0.5625467235971522,0.7584888150320541,0.7597107855491575,0.939582781168665,0.919943002108422,0.9242830510579418,0.7925181375557493,0.7167341618318411,0.9435695932329864,0.9289395458127607,0.9469861727071283,0.8992457453446869,0.5693742620820612,0.7979995524515744,0.7453555328118355,0.8289627019546841,0.973667405844568,0.9487746463015503,0.8084332034899497,0.9210714833936431,0.8886513419614914,0.8697951547096925,0.612226849619624,0.9839485278589524,0.9044118390689166,0.9151362574556581,0.9617060428923168,0.9675349825018587,0.8096383321385596,0.390221292831884,0.9643782772044194,0.930009013857757,0.7104170270402441,0.9300830248142953,0.9066613768482705,0.8389262248267468,0.860992379188704,0.9133079040716356,0.8499677793417635,0.9374679646380812,0.8971343731413381,0.5684898234255705,0.9251575100556071,0.857993657363409,0.9100335391998122,0.9111061717313311,0.8407257855013859,0.9347122902112739,0.9625402309481452,0.8368592431876438,0.6603826661015453,0.9330224643358194,0.9743740813704656,0.9783423524276944,0.8051881530031861,0.732296963373652,0.573408019712681,0.9117171555412658,0.9041365060945712,0.6911620989348637,0.9187506213078018,0.9753722746358782,0.5951360301844033,0.8641176221765225,0.9180068884329466,0.9390501621984937,0.7295562030730656,0.9439035265739203,0.9491118646923676,0.5148715035798237,0.9653324983480538,0.854961302941899,0.6043494791309438,0.7384845457830446,0.9021628219752955,0.7327389656663488,0.6866860960064864,0.9603107761663696,0.9736844459044272,0.981231611818123,0.7236441014313832,0.6674203631490419,0.9727780699553703,0.8963213460968413,0.9454768821137156,0.4862290589830154,0.9151983587332566,0.9143309436312399,0.7448740613076023,0.589935526963479,0.6648863019478348,0.4154668843686484,0.8982027984207328,0.9253906288166704,0.9636293062135015,0.6490868043165563,0.8957830992389153,0.8522952406997266,0.3892118543627413,0.8962328535122279,0.9205918964112381,0.94410499213722,0.7593324240379551
Hoster,0.8166510654382835,0.7991205135685917,0.7391911256374826,1.0,0.7020085129274005,0.7674330784106316,0.8028017751259362,0.8139219017735977,0.8078518570082927,0.8581316720668286,0.8091859018277245,0.6025303511264156,0.7746012242955072,0.6652142167811212,0.7352309675340527,0.7046080744129937,0.8950618964313763,0.7726954521153669,0.7739688342401383,0.74377936599205,0.7617019059997752,0.8840916327512485,0.7668101008399684,0.8348938021607135,0.7162098174020919,0.7432343703983653,0.8024235063572589,0.867829694746572,0.8905632225606195,0.696402427095727,0.8363111474485576,0.7424696462045322,0.8267631594425824,0.7655820610672124,0.6704103743358609,0.6292010461809785,0.6703289956574431,0.8388189635839014,0.718848346078125,0.7967181986052614,0.7907345680177169,0.8017916102534721,0.783590671584804,0.7043475516593392,0.881345612161684,0.6387466747068671,0.8609650140199332,0.7066117590695866,0.7863901302372889,0.8252123006568601,0.674472899060166,0.7697278243553318,0.6846756249908909,0.9201766305648049,0.8446725821707952,0.9384138729516303,0.9078911342715121,0.7694114045571656,0.7696235148821243,0.7748225196730856,0.8724381480410957,0.8098128604005019,0.7688592564441498,0.8692596333545985,0.7761683808550983,0.7376229420512035,0.7922941310171545,0.8787600734895573,0.7168781229676522,0.7902141959166884,0.8079552103555903,0.8529253686394083,0.8091772407636284,0.8121575639007961,0.7716336236797199,0.8255975748014146,0.7325414294301025,0.718939534945185,0.6928254006877161,0.7733757607433924,0.8486662303042429,0.8136959283616396,0.9099084644791557,0.9224400193734164,0.6726963714468837,0.8930028479683427,0.9072246138119753,0.724351172144813,0.6491131610393617,0.754491216115544,0.650304030471381,0.8955799488317457,0.8000424609259627,0.7620768480437423,0.8512272701357508,0.7037851283158422,0.8325398033670415,0.5772473810327362,0.8125533064058392,0.9148651501206717,0.7539769223472227,0.8329100296186742,0.8653243085455269,0.717929886829983,0.8579584853912361,0.6871637827214045,0.9098967618515881,0.8683813101484925,0.8613739166152283,0.8032560494667011,0.7410487584886303,0.8796397448383693,0.8749399151683674,0.866186221935128,0.8306933936778451,0.7387825308434223,0.7358297259404418,0.7858687839075698,0.7821548384491819,0.7681877715290106,0.7974038760399451,0.9069696947294512,0.9317167517381644,0.7563107709127761,0.7489131514021203,0.8118149342976111,0.8544997768629319,0.7903974656172257,0.8799289144531781,0.7773135086438172,0.8586052923291272,0.8431089237333751,0.7712808901268577,0.690139698289401,0.6488061679218678,0.7729780824838262,0.7878532117146859,0.810735847663119,0.7573464119336673,0.7730091591495218,0.6790453821116798,0.656504763442985,0.6884843879093361,0.8510455910411447,0.7760361525733175,0.7569462953013295,0.7984497898291105,0.8946545561534547,0.8533573841308193,0.8326918170216548,0.8192750700330793,0.7951530452562217,0.9251646856508717,0.8227566898081244,0.7022110908935433,0.7516958981350186,0.7915062895353167,0.8268832977397531,0.6677075663425216,0.8415701561797948,0.650920130866241,0.786129476939673,0.6973285260093547,0.6658679240220298,0.7662278209553288,0.7550066223225065,0.7815468351188565,0.8688064059329195,0.8300802325149059,0.7447917562745627,0.7888254092328941,0.6449783377996534,0.6905546691982214,0.8914710283405689,0.9309845148465477,0.7621294166120671,0.7361915749522834,0.667629905829076,0.8420038395023164,0.8389854316373224,0.7878831145080818,0.8465861616142746,0.7394115707173721,0.76371103837128,0.9001001817197767,0.8199111031006516,0.8107020148259343,0.8106223468601355,0.799822294925012,0.8489302963241518,0.8863773504611663,0.6965924437290899,0.8174719174526688,0.8556877703204253,0.7545933361360728,0.9323252945062026
Dany,0.7931352016180779,0.6890828545455052,0.6084327718949587,0.21248946231552202,0.9999999999999998,0.7583559394814068,0.6820026331721727,0.7098006249913897,0.8146260963536058,0.672364278828466,0.7418381804942931,0.4822145391839391,0.8772199405857397,0.7244900451420424,0.7019070192238943,0.6052662468743193,0.7285341567778678,0.8262535852430769,0.6850215432012512,0.5910656959611988,0.40901790872084653,0.6470988171549092,0.5480405693728385,0.5589744763985611,0.6228413219715001,0.5575361316629108,0.6345185140431182,0.7379412333086439,0.7647764338355976,0.7123131060850214,0.0,0.7496360739941219,0.7806802723851818,0.46139203595821354,0.5779541304528724,0.6432281945417557,0.5267565061366987,0.6217605947875455,0.44247617671784667,0.7594432014884656,0.6480635789218305,0.6487621082977093,0.4145032631638801,0.4973451138540612,0.30113114164231103,0.25372957998135615,0.5957632189451381,0.7782926329564412,0.6586269746162996,0.6772285431818321,0.04733590324405479,0.6547478322358955,0.4127925061603407,0.40805415864909333,0.13034161427582647,0.3266071537257953,0.553554305866456,0.7127953017564705,0.6312098422184208,0.7641491532210032,0.7008435417423402,0.6252396646128631,0.9382459549319154,0.6062371288927899,0.6099308193644721,0.6613680061177807,0.45880165991478394,0.6562864562434634,0.778851085456923,0.7913682272890554,0.7727271771184863,0.56341663002292,0.738809669527716,0.9369602546847609,0.5793987593764793,0.7641686832036703,0.5444288856855382,0.4544039538171758,0.6459150985808912,0.6853844264123601,0.6292316022473039,0.5878028063324487,0.5087090059761894,0.5902538374068855,0.0718901192504798,0.0,0.14232968004707747,0.45638430945990205,0.6336351216671552,0.7929144936410194,0.5225731515204839,0.27877333226274237,0.5612234165742174,0.16801276366608414,0.7388128688867359,0.6347983636589759,0.7206202425245678,0.42138911007925584,0.765402443428878,0.6538408264702102,0.261004538124193,0.7322830373056597,0.6769067931471804,0.8006527773174894,0.7410085461834583,0.5306109227018954,0.5071667150656138,0.7093446472284819,0.6652371032327704,0.7352003088251102,0.5604753551692467,0.7112758928008316,0.7005305188110376,0.736463884318121,0.7820584659525602,0.8939056588592841,0.6966397664024999,0.5596358126844332,0.6335484668735445,0.5848764834110867,0.741110641572797,0.6226067425777513,0.018399217494601938,0.790521640612146,0.5188960866048717,0.6471213726252223,0.7623873073458309,0.4687444444089266,0.43166681467242274,0.6839040504539606,0.40955986513796394,0.7865262798977568,0.774669770339075,0.6051711245608826,0.6238781879696278,0.5208392217520368,0.7939120742488717,0.3715534164682488,0.5934777899708403,0.7014899607448639,0.6203251821672178,0.5383226223335948,0.38545464753072034,0.8105648000150016,0.3400649509678142,0.7466296184795711,0.6324924324693255,0.5250948210892965,0.4459029365785112,0.18723458504575796,0.831903241288688,0.24179341589680758,0.3203429788642662,0.6386254268732316,0.6728226490396672,0.8742539674945582,0.7461172445206636,0.38838471396755403,0.6805356565321712,0.6575559854544868,0.7053816110496564,0.856551144331232,0.14553454384862974,0.6873783886091454,0.5722395715138808,0.8330463384231908,0.9562592634554595,0.525607029773111,0.0,0.6317149025272406,0.7832379501680937,0.5159072692209727,0.5091080931810168,0.6848868008242326,0.3026872763609365,0.7779937255469551,0.39114786200254614,0.6796167814645335,0.511577803338797,0.47516044722072204,0.7786418751740221,0.8718174588401767,0.21051745553492934,0.881216384890045,0.11661973981640994,0.8091808791529527,0.3648531872741785,0.5193721932141291,0.7374869558196184,0.6334019471467125,0.35809396719728315,0.47062438444115184,0.7479409619588875,0.6014375784765518,0.5968129013037913,0.24244601668682453
Tongue,0.9619551141828806,0.9538077660486752,0.9440828904451806,0.5840437030586889,0.8364602357043471,1.0,0.9657571468086206,0.7783894563261033,0.9635099008684036,0.908615361240031,0.8741462378263687,0.8558146974607427,0.9690239251033257,0.943585882552386,0.9571572477805901,0.9365867976382176,0.8830482156726966,0.9730112257076685,0.9511162358916851,0.9292995975339489,0.880242636087532,0.9375323099388919,0.885872516313492,0.6844179967182149,0.9495018539026168,0.9318091864304792,0.9034064031627014,0.9129544585862261,0.8841166902995083,0.9636086204373111,0.3107281590787696,0.9563636089235015,0.9436189453781967,0.6863780753734348,0.9247247828780889,0.905052303396783,0.7568872219483797,0.9346958835715133,0.857308226149943,0.8840638381266701,0.9382377655843355,0.9303073936044133,0.7458190505355071,0.9351222896579185,0.7865798066648075,0.715901808318252,0.9073738351847596,0.9517478827120966,0.94572030663082,0.9648502042107292,0.5480718079302331,0.6958689955419382,0.5418674314137407,0.7205502596575633,0.6467940478938918,0.7437710010938203,0.8826502239003877,0.9632000401955809,0.8595891458739192,0.8317765358718565,0.9239144965128832,0.6353123983393942,0.8291498973459567,0.7698841414697597,0.9486569809175758,0.9205714774056075,0.8562110764135378,0.714651538491405,0.9576195844818554,0.9107990418158214,0.9307598941030737,0.8800830411819329,0.9567384280069133,0.9143212096196465,0.9230167901548798,0.9625965383890205,0.9300776335025263,0.8915975619167325,0.9762149632099089,0.9802382627685144,0.8396394625346411,0.6517347528939368,0.7797077830647274,0.8103656970209985,0.3718741904415076,0.48207170937886534,0.6289702204960372,0.9010139349031556,0.8852376051183684,0.9645108105993744,0.8961438390535732,0.818107748304751,0.9498558600752798,0.4698748070414435,0.8243580324991133,0.7983654618369403,0.9625282672924351,0.8308585858613419,0.9359647623948346,0.8388493452802819,0.5976693912215824,0.9573595717560237,0.9505640985457682,0.9719554375567321,0.9353069527554885,0.6496345417078282,0.7806694787373416,0.8411464770993482,0.888613627122605,0.9642426724808404,0.9482150556499134,0.8729472750095484,0.9295169177141498,0.9138052726975157,0.9109164157125784,0.6947142857453522,0.9613240294788508,0.8976942383014674,0.8864060928592989,0.9190461313134124,0.9617611846490748,0.8458279069087407,0.3913515248056534,0.9657212295925202,0.9087155767333257,0.8097382306794849,0.9534794684747228,0.8756634606827154,0.8475611514591579,0.903595641477025,0.8741312766622584,0.8910680914781732,0.9629960019260939,0.9026077917159205,0.6589919589318359,0.9224953049168918,0.8648188864858528,0.8219960249360785,0.9125657717403501,0.9157636531218369,0.879664355703899,0.8960164859775857,0.7162085744062088,0.7522288518613369,0.8346877201862752,0.9591954433747083,0.9435341065013871,0.8083885769631693,0.8048753206754842,0.5038191276708308,0.937847532685889,0.8292345377228212,0.7131736471787908,0.9167305644755999,0.9140991004365135,0.7084200905516997,0.9256558073368684,0.8488192569533133,0.931652595906268,0.8165613514128438,0.9064829614377053,0.9716540852798826,0.5566256729761292,0.9281157413742085,0.8928593706160095,0.6937119172099562,0.8271819623154514,0.8586300406029186,0.6519079795627511,0.7571252324089635,0.9625322166332935,0.901217859255456,0.9218548781147149,0.8075609689651702,0.7065887563514059,0.9592019767051361,0.7857433953747142,0.9303500572223622,0.5880886750909429,0.8508729199609859,0.9445709936128766,0.796801437768443,0.48609533725813264,0.7456281329025292,0.48387953884296353,0.8983146011072034,0.8892935168126592,0.9216838090406754,0.7630256333538459,0.9437756340159551,0.8100913156311602,0.5397957666489127,0.9270713945941704,0.9119245785088963,0.906247514698969,0.7557083402351403
Cassel,0.9649568976615743,0.9755968328405216,0.9665960932985271,0.6808282819087386,0.8052432997615535,0.9690121400030145,0.9999999999999998,0.75436743858101,0.9598301585764806,0.9089243615922773,0.8375922732537295,0.8545918687534252,0.9535838331383879,0.9218449721948021,0.9499568161843397,0.9157725146727389,0.9221359144497532,0.9646981324006906,0.9785965356699471,0.9040618431163661,0.9147490375417044,0.9545206831779662,0.9125275020790471,0.6782842012987409,0.9248020034653073,0.9424173527296003,0.9098535066888687,0.9295768381974983,0.9028969583895443,0.9319964278078761,0.4176514638261146,0.9357590092087675,0.9736364014652221,0.7354619160813156,0.9172179229707336,0.9115783394748287,0.8172546503163657,0.9439946248447719,0.8916959116221999,0.8429949842680844,0.9283386051407128,0.9304407978468652,0.8285585625254219,0.95300858749502,0.8268368730670539,0.8069071257092277,0.9018558335314986,0.9376197603394398,0.9643959687804715,0.9755103093241051,0.6844611309434696,0.7695938445579276,0.555355353439079,0.7971096838322103,0.7371162670235938,0.79390958863307,0.9256270542320271,0.9467155202380002,0.9117756833512599,0.7907143721583834,0.9569602266475763,0.6218068642521746,0.7976854902277367,0.7669769630423118,0.946548541886679,0.8653826732146717,0.9031355247877149,0.7440064125325088,0.9574131778522541,0.8729476230938444,0.896995738174273,0.9548526273595792,0.955056148637307,0.8987484610662284,0.9176953045779292,0.9587456933853002,0.92287177434488,0.9215114586010633,0.9554984734194707,0.9855479342417035,0.9087853438323867,0.6269366741990301,0.8184080023279181,0.8403495267000742,0.4315814006996469,0.5973966465502039,0.6752041661476409,0.9339452425517232,0.8824969863182694,0.9711412538821512,0.8939071334789759,0.8781477931675963,0.9800834573146342,0.5278777673608914,0.8308584782614292,0.8551835272674354,0.9633581213002258,0.8532267013523543,0.9326750277239304,0.8512739499411759,0.6644554835862596,0.9685032545798546,0.9628565883979616,0.9293489274948645,0.9524747964633464,0.7164624912853614,0.8047701520348698,0.847411212236667,0.8828602960616008,0.9761340199820823,0.9492680639092366,0.8863395747451603,0.9646130798966832,0.9323087248499884,0.8913523346551449,0.6739147546718344,0.967776151521007,0.9520613778239784,0.8865171323326093,0.9280770364742912,0.9702832132285439,0.9111090338230714,0.4859437997220053,0.9597980120238843,0.9193858905502432,0.7719627862955452,0.9677283510806767,0.9138096991980174,0.9238505745494154,0.8647796573546871,0.9111582954315784,0.8704369397075982,0.9432336319185963,0.8573537181882256,0.7013295780196114,0.9690059967439697,0.8522439616289024,0.8850403627836481,0.8860338531360896,0.8694854783592947,0.9063200323208562,0.9024302576981404,0.7682328359541539,0.7638978195931698,0.8907849553561915,0.9714611846812922,0.9737378130873269,0.8260355042491148,0.8185351226769326,0.564244364663733,0.9429281957005571,0.8818462116953742,0.7441057738133203,0.9235234488432469,0.9352550335010354,0.6961996060192297,0.8846913519424731,0.9254434634821107,0.8907607567229507,0.8025357246400397,0.9197368867394654,0.9630369790033725,0.6815702795457419,0.9116836182309467,0.8573895171030084,0.6599042161104713,0.8045409872335046,0.8956910570792997,0.7483100593517584,0.8139803448514515,0.9656250050079951,0.9159006046817999,0.9386207515492888,0.8130651703665606,0.7755113995952723,0.9618034074203936,0.8287198167327838,0.8949748809169393,0.6028680242365321,0.8930838371138607,0.9156161669713576,0.8228059108851259,0.5488406383725897,0.7160916491699869,0.5349391978283515,0.93206921060039,0.9080115536654687,0.9803893156031045,0.7216839047266452,0.9494168138683718,0.8449642519662421,0.524938232722492,0.906339550454784,0.9689220305024171,0.9011210026799168,0.8421231310610371
